3.01,2
2,2
1.45,2
1.45,2
1.45,2
1.45,2
1.45,2
1.45,2
1.45,2
1.45,2
1.45,2
1.45,2
1.45,2
1.45,2
1.45,2
1.45,2
1.45,2
1.45,2
1.45,2
1.45,2
1.45,2
1.45,2


